 Lista de Imóveis da Caixa;;Data de geração:;08/05/2026;;;;;;;;
 N° do imóvel;UF;Cidade;Bairro;Endereço;Preço;Valor de avaliação;Desconto;Financiamento;Descrição;Modalidade de venda;Link de acesso
8,78771E+12;RJ ;RIO DE JANEIRO ;CAMPO GRANDE ;ESTRADA ESTRADA DOS CABOCLOS VIA PROJETADA 2 DO PA, N. 50, Apto 502, BL 05 ;45.420,27;137.000,00;66.85;Não;Apartamento, 0.00 de área total, 41.19 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712074833
8,28347E+12;RJ ;RIO DE JANEIRO ;PARADA DE LUCAS ;RUA MINISTRO PINTO DA LUZ, N. 75, Apto 306, BL 03, QD F ;26.440,72;83.000,00;68.15;Não;Apartamento, 0.00 de área total, 38.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8283470002220
8,55553E+12;RJ ;RIO DE JANEIRO ;CAMPO GRANDE ;RUA JOSE FRANCISCO DE SOUZA PORTO, N. 40, Apto 505, BL 01 ;66.557,54;209.475,55;68.23;Não;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555525838085
8,7877E+12;RJ ;RIO DE JANEIRO ;ENGENHEIRO LEAL ;RUA ENALDO DOS SANTOS ARAUJO, N. 1119, Apto 102, BL 03 ;63.546,83;200.000,00;68.23;Não;Apartamento, 0.00 de área total, 39.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704488144
8,05457E+12;RJ ;RIO DE JANEIRO ;CAMPO GRANDE ;RUA MURILO ALVARENGA (ANTIGA R PROJETADA 10), N. 65, Apto 305, BL 07 ;41.296,10;130.000,00;68.24;Não;Apartamento, 0.00 de área total, 49.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8054570014851
8,78771E+12;RJ ;RIO DE JANEIRO ;CAMPO GRANDE ;RUA CONSTITUINTE, N. 75, Apto 501, BL 08 ;56.955,78;183.000,00;68.88;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787712060468
8,55554E+12;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA BRAZ CUBAS, N. 310, Apto 512, BL 02 ;51.353,57;165.000,00;68.88;Não;Apartamento, 0.00 de área total, 44.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555536993753
8,55553E+12;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA BRAZ CUBAS, N. 435, Apto 412, BL 03 ;45.482,08;148.000,00;69.27;Não;Apartamento, 0.00 de área total, 43.38 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555534536037
8,55554E+12;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA BRAZ CUBAS, N. 435, Apto 504, BL 04 ;46.019,08;149.747,40;69.27;Não;Apartamento, 0.00 de área total, 43.38 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535062551
8,44443E+12;RJ ;RIO DE JANEIRO ;SENADOR CAMARA ;RUA SOTER DE ARAUJO, N. 129, Apto 106, BL 02 ;26.422,90;87.000,00;69.63;Não;Apartamento, 0.00 de área total, 34.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427108234
1,44441E+12;RJ ;RIO DE JANEIRO ;DEODORO ;AVENIDA SARGENTO ISANOR DE CAMPOS, N. 525, Apto 102, BL 01 ;40.900,82;135.000,00;69.71;Não;Apartamento, 0.00 de área total, 57.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406436706
8,44441E+12;RJ ;RIO DE JANEIRO ;CAMPO GRANDE ;RUA  MURILO ALVARENGA ANTIGA RUA PROJETADA 10, N. 65, Apto 512, BL 06 ;51.111,93;173.000,00;70.46;Não;Apartamento, 0.00 de área total, 49.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408506157
1,44441E+12;RJ ;RIO DE JANEIRO ;ANDARAI ;RUA CONSELHEIRO OTAVIANO, N. 67, Apto 402, 0 ;42.514,77;145.658,94;70.82;Não;Apartamento, 0.00 de área total, 60.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), DCE, cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405778867
1,4444E+12;RJ ;RIO DE JANEIRO ;VAZ LOBO ;R ALICE FREITAS, N. 269, FUNDOS ;53.178,62;184.650,14;71.21;Não;Casa, 115.88 de área total, 77.00 de área privativa, 368.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444403582930
8,44442E+12;RJ ;RIO DE JANEIRO ;BANGU ;RUA OSVALDO ORICO, N. 63, Apto 312, BL 05 ;32.577,09;114.000,00;71.43;Não;Apartamento, 0.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444421596229
8,5555E+12;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA DO TAQUARAL, N. 100, Apto 112, BL 09 ;31.176,03;109.443,19;71.52;Não;Apartamento, 0.00 de área total, 49.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555500152716
8,7877E+12;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;RUA FRANCISCO BELISARIO, N. 370, Apto 501, BL 10 ;38.855,33;139.080,00;72.07;Não;Apartamento, 0.00 de área total, 43.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787700965690
8,7877E+12;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;RUA FRANCISCO BELISARIO, N. 370, Apto 103, BL 15 ;41.906,10;150.000,00;72.07;Não;Apartamento, 0.00 de área total, 43.72 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787701053457
8,7877E+12;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;RUA DOS JESUITAS, N. 551, Apto 508, BL 11 ;42.464,85;152.000,00;72.07;Não;Apartamento, 0.00 de área total, 41.45 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787704532232
8,78771E+12;RJ ;RIO DE JANEIRO ;SANTA CRUZ ;RUA COMPOSITOR TUNAI (ANTIGA RUA PROJETADA 1), N. 115, Apto 507, BL 05 ;41.359,34;148.042,91;72.07;Não;Apartamento, 0.00 de área total, 40.54 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8787709121605
8,44442E+12;RJ ;RIO DE JANEIRO ;BANGU ;RUA OSVALDO ORICO, N. 63, Apto 310, BL 05 ;14.502,87;52.500,00;72.38;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423405927
1,44441E+12;RJ ;RIO DE JANEIRO ;CORDOVIL ;RUA PONTO CHIQUE, N. 103, Apto 508, BL 04 ;21.547,12;78.000,00;72.38;Não;Apartamento, 0.00 de área total, 43.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444406415733
1,44441E+12;RJ ;RIO DE JANEIRO ;PILARES ;RUA ASSIS VASCONCELOS, N. 329, Apto 201, CS 04 ;97.543,23;355.000,00;72.53;Não;Apartamento, 0.00 de área total, 134.00 de área privativa, 0.00 de área do terreno,  4 qto(s), a.serv, WC, 1 sala(s), 1 lavabo(s), cozinha, Terraco.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444407323883
8,55551E+12;RJ ;RIO DE JANEIRO ;INHOAIBA ;RUA GENTIL DE OURO, N. 615, Apto 107, BL 05 ;33.439,23;122.371,93;72.68;Não;Apartamento, 0.00 de área total, 49.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555514646333
8,44441E+12;RJ ;RIO DE JANEIRO ;CATUMBI ;RUA ELISEU VISCONTI, N. 120, Apto 102, CS 15 ;61.024,21;225.000,00;72.88;Não;Apartamento, 0.00 de área total, 60.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406248479
8,28347E+12;RJ ;RIO DE JANEIRO ;CAVALCANTI ;RUA LAURINDO FILHO, N. 722, Apto 305, BL 04 ;47.064,33;177.000,00;73.41;Não;Apartamento, 0.00 de área total, 51.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8283470003560
1,4444E+12;RJ ;RIO DE JANEIRO ;TURIACU ;RUA MONSENHOR INACIO DA SILVA, N. 168, Apto 103, . ;45.734,84;172.000,00;73.41;Não;Apartamento, 0.00 de área total, 58.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444404916930
8,4444E+12;RJ ;RIO DE JANEIRO ;CASCADURA ;RUA  MIGUEL RANGEL, N. 97, Apto 201, CASA 02 ;39.403,65;150.000,00;73.74;Não;Apartamento, 0.00 de área total, 55.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403135509
1,55553E+12;RJ ;RIO DE JANEIRO ;OLARIA ;RUA  ITAMIRIM, N. 12, Apto 201, . ;36.776,74;140.000,00;73.74;Não;Apartamento, 0.00 de área total, 66.54 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1555532747610
8,44441E+12;RJ ;RIO DE JANEIRO ;CORDOVIL ;RUA FUNDAO, N. 70, Apto 501, BL 2 ;34.567,43;133.000,00;74.01;Não;Apartamento, 0.00 de área total, 43.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444406672106
8,4444E+12;RJ ;RIO DE JANEIRO ;CORDOVIL ;RUA PONTO CHIQUE, N. 162, Apto 202, BL 01 ;22.711,96;87.439,24;74.03;Não;Apartamento, 0.00 de área total, 44.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403855510
8,44442E+12;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA DO TAQUARAL, N. 100, Apto 202, BL 04 ;31.119,69;121.000,00;74.29;Não;Apartamento, 0.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423916530
8,44441E+12;RJ ;RIO DE JANEIRO ;CIDADE DE DEUS ;RUA DANIEL, N. 120, Apto 204, . ;31.634,06;123.000,00;74.29;Não;Apartamento, 0.00 de área total, 39.00 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408178648
1,44442E+12;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA IGUABA GRANDE, N. 167, Apto 106, BL 02 ;27.175,68;106.000,00;74.37;Não;Apartamento, 0.00 de área total, 42.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444416869737
8,55554E+12;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA BRAZ CUBAS, N. 435, Apto 502, BL 04 ;40.743,33;160.000,00;74.54;Não;Apartamento, 0.00 de área total, 43.38 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555537929242
8,44443E+12;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA DO TAQUARAL, N. 100, Apto 209, BL 10 ;33.460,48;134.568,01;75.14;Não;Apartamento, 0.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444426402805
8,44443E+12;RJ ;RIO DE JANEIRO ;BANGU ;RUA  COMANDANTE EDUARDO DE ALMEIDA MAGALHAES, N. 215, Apto 112, BL 04 ;32.324,64;130.000,00;75.14;Não;Apartamento, 0.00 de área total, 47.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444427842680
8,55554E+12;RJ ;RIO DE JANEIRO ;ANCHIETA ;RUA DONA PLACIDA, N. 30, Apto 505, BL 01 ;34.255,40;137.764,94;75.14;Não;Apartamento, 0.00 de área total, 44.47 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535022878
8,55551E+12;RJ ;RIO DE JANEIRO ;RIO COMPRIDO ;RUA BARAO DE PETROPOLIS, N. 532, Apto 202, . ;55.449,16;230.000,00;75.90;Não;Apartamento, 0.00 de área total, 64.00 de área privativa, 0.00 de área do terreno,  3 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555512976964
8,44441E+12;RJ ;RIO DE JANEIRO ;CAVALCANTI ;RUA LAURINDO FILHO, N. 722, Apto 101, BL 04 ;32.690,43;140.000,00;76.65;Não;Apartamento, 0.00 de área total, 51.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410017915
1,44441E+12;RJ ;RIO DE JANEIRO ;PRACA SECA ;RUA CAPITAO MENEZES, N. 64, CS 02 ;35.959,48;154.000,00;76.65;Não;Casa, 0.00 de área total, 57.72 de área privativa, 125.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444411389508
8,44441E+12;RJ ;RIO DE JANEIRO ;BRAS DE PINA ;RUA SURUI, N. 857, CS AO FUNDO ;31.650,72;137.000,00;76.90;Não;Casa, 0.00 de área total, 75.00 de área privativa, 130.56 de área do terreno,  2 qto(s), varanda, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410332373
8,55554E+12;RJ ;RIO DE JANEIRO ;CAVALCANTI ;RUA LAURINDO FILHO, N. 722, Apto 107, BL 04 ;31.073,15;134.500,00;76.90;Não;Apartamento, 0.00 de área total, 50.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555535111048
1,44441E+12;RJ ;RIO DE JANEIRO ;BANGU ;RUA OSVALDO ORICO, N. 63, Apto 107, BL 02 ;26.518,89;116.000,00;77.14;Não;Apartamento, 0.00 de área total, 47.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444414972751
8,4444E+12;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA IGUABA GRANDE, N. 78, Apto 1007, BL 06 ;26.482,48;115.840,72;77.14;Não;Apartamento, 0.00 de área total, 38.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444403058784
8,55552E+12;RJ ;RIO DE JANEIRO ;PENHA CIRCULAR ;RUA MATURACA, N. 393, Apto 104, BLOCO 02 ;28.119,17;123.000,00;77.14;Não;Apartamento, 0.00 de área total, 54.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555517261700
8,44443E+12;RJ ;RIO DE JANEIRO ;BANGU ;RUA  COMANDANTE EDUARDO DE ALMEIDA MAGALHAES, N. 215, Apto 102, BL 08 ;29.169,44;131.974,57;77.90;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444425247733
8,44442E+12;RJ ;RIO DE JANEIRO ;ENGENHEIRO LEAL ;RUA BARBOSA RODRIGUES, N. 307, Apto 202, . ;22.224,21;102.000,00;78.22;Não;Apartamento, 0.00 de área total, 41.00 de área privativa, 0.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444424551390
10153257;RJ ;RIO DE JANEIRO ;CENTRO ;RUA DA ALFANDEGA, N. 47 ;662.397,00;3.241.332,00;79.57;Não;Prédio, 0.00 de área total, 952.00 de área privativa, 151.00 de área do terreno.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=10153257
8,44442E+12;RJ ;RIO DE JANEIRO ;SENADOR CAMARA ;RUA O, N. 65, CS 2 N 89 ;28.604,13;140.000,00;79.57;Não;Casa, 0.00 de área total, 44.00 de área privativa, 68.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423436768
8,44441E+12;RJ ;RIO DE JANEIRO ;PAVUNA ;PRACA BELO MONTE, N. 63, Apto 1003, BL 02 ;28.608,67;140.022,24;79.57;Não;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  1 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407715216
8,44441E+12;RJ ;RIO DE JANEIRO ;CAVALCANTI ;RUA LAURINDO FILHO, N. 722, Apto 306, BL 02 ;26.077,19;129.000,00;79.79;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444407292684
1,44441E+12;RJ ;RIO DE JANEIRO ;PIEDADE ;RUA LUIS VARGAS, N. 328F, Apto 103, . ;27.189,00;134.500,00;79.79;Não;Apartamento, 0.00 de área total, 54.43 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=1444405801095
8,5555E+12;RJ ;RIO DE JANEIRO ;PENHA ;RUA PAUL MULLER, N. 458, Apto 101, FUNDOS ;26.279,34;130.000,00;79.79;Não;Apartamento, 0.00 de área total, 61.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8555502174199
8,44441E+12;RJ ;RIO DE JANEIRO ;CAVALCANTI ;RUA ZEFERINO DA COSTA, N. 261, Apto 102, . ;19.798,39;98.000,00;79.80;Não;Apartamento, 0.00 de área total, 31.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444410175090
8,44442E+12;RJ ;RIO DE JANEIRO ;PAVUNA ;R CORREGO RICO, N. 145, Apto 305, BL 04 ;23.944,16;119.700,00;80.00;Não;Apartamento, 0.00 de área total, 48.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444420625900
8,44442E+12;RJ ;RIO DE JANEIRO ;COELHO NETO ;AVENIDA PREFEITO SA LESSA, N. 183, Apto 104 ;21.555,23;108.099,22;80.06;Não;Apartamento, 0.00 de área total, 38.00 de área privativa, 0.00 de área do terreno,  2 qto(s), a.serv, WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444415111200
8,44442E+12;RJ ;RIO DE JANEIRO ;PAVUNA ;RUA IGUABA GRANDE, N. 78, Apto 1608, BL 02 ;22.244,99;111.558,34;80.06;Não;Apartamento, 0.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  1 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444416936009
8,44443E+12;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA DO TAQUARAL, N. 100, Apto 105, BL 02 ;27.769,77;142.000,00;80.45;Não;Apartamento, 0.00 de área total, 49.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444428248501
8,44441E+12;RJ ;RIO DE JANEIRO ;PARADA DE LUCAS ;RUA MINISTRO PINTO DA LUZ, N. 75, Apto 203, BL 07 ;29.071,75;164.000,00;82.28;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444409686353
8,44441E+12;RJ ;RIO DE JANEIRO ;FREGUESIA JACAREPAGU ;RUA DOUTOR BERNARDINO, N. 848, Apto 304, . ;22.178,60;128.000,00;82.68;Não;Apartamento, 0.00 de área total, 66.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444408698390
8,44442E+12;RJ ;RIO DE JANEIRO ;BANGU ;RUA  COMANDANTE EDUARDO DE ALMEIDA MAGALHAES, N. 215, Apto 209, BL 08 ;22.525,14;130.000,00;82.68;Não;Apartamento, 0.00 de área total, 45.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444422834328
8,44442E+12;RJ ;RIO DE JANEIRO ;BANGU ;ESTRADA DO TAQUARAL, N. 100, Apto 208, BL 10 ;23.911,31;138.000,00;82.68;Não;Apartamento, 0.00 de área total, 46.00 de área privativa, 0.00 de área do terreno,  2 qto(s), WC, 1 sala(s), cozinha, 1 vaga(s) de garagem.;Venda Direta Online;https://venda-imoveis.caixa.gov.br/sistema/detalhe-imovel.asp?hdnimovel=8444423546482
